index,start_expression,end_expression,result,best_expr,class,iterations,egraph_size,rebuilds,total_time,stop_reason,condition,halide_result,halide_time
222,( min ( + ( * ( + 0 ( / ( - ( + ( min v0 770 ) v1 ) 770 ) 128 ) ) 2 ) 2 ) ( - ( * ( + 0 ( / ( - ( + ( min v0 770 ) v1 ) 770 ) 128 ) ) 2 ) 1 ) ),(+ (* (/ (- (+ (min v0 770) v1) 770) 128) 2) -1),true,(+ (* (/ (- (+ (min v0 770) v1) 770) 128) 2) -1),-1,75,60583,6636,5.035805622000001,Time Limit : 5.032812617,,( - ( * ( / ( - ( + ( min v0 770 ) v1 ) 770 ) 128 ) 2 ) 1 ),34.0
223,( <= ( + v0 1 ) v1 ),(<= (+ v0 1) v1),true,(<= (+ v0 1) v1),-1,82,117203,13451,5.013293658,Time Limit : 5.008124569,,( <= ( + v0 1 ) v1 ),4.0
224,( + ( * ( - v0 v1 ) 2 ) 4 ),(+ (* (- v0 v1) 2) 4),true,(+ (* (- v0 v1) 2) 4),-1,10,98,31,0.001628989,Saturation,,( + ( * ( - v0 v1 ) 2 ) 4 ),4.0
225,( min ( - ( + ( / ( + ( min v0 8 ) v1 ) 2 ) ( * ( / ( + ( - ( / ( + v0 v1 ) 2 ) ( / ( + ( min v0 8 ) v1 ) 2 ) ) 4 ) 8 ) 8 ) ) 4 ) ( - ( / ( + v0 v1 ) 2 ) 7 ) ),(+ (/ (+ v0 v1) 2) -7),true,(+ (/ (+ v0 v1) 2) -7),-1,80,76118,8338,5.004657078,Time Limit : 5.001074963,,( - ( min ( / ( + v0 v1 ) 2 ) ( + ( + ( / ( + ( min v0 8 ) v1 ) 2 ) ( * ( / ( + ( - ( / ( + v0 v1 ) 2 ) ( / ( + ( min v0 8 ) v1 ) 2 ) ) 4 ) 8 ) 8 ) ) 3 ) ) 7 ),22.0
226,( + 7 ( min ( / ( - ( + v0 v1 ) 50 ) 8 ) ( - ( + ( / ( + ( min v0 8 ) v1 ) 8 ) ( * ( / ( + ( - ( / ( + ( + v0 v1 ) 6 ) 8 ) ( / ( + ( min v0 8 ) v1 ) 8 ) ) 1 ) 8 ) 8 ) ) 1 ) ) ),(/ (min (+ (+ v0 v1) 6) (+ (+ v1 (+ (min v0 8) (* 64 (/ (+ (- (/ (+ (+ v0 v1) 6) 8) (/ (+ v1 (min v0 8)) 8)) 1) 8)))) 48)) 8),true,(/ (min (+ (+ v0 v1) 6) (+ (+ v1 (+ (min v0 8) (* 64 (/ (+ (- (/ (+ (+ v0 v1) 6) 8) (/ (+ v1 (min v0 8)) 8)) 1) 8)))) 48)) 8),-1,95,48803,26712,5.002830368999999,Time Limit : 5.00033845,,( + ( min ( / ( - ( + v0 v1 ) 50 ) 8 ) ( - ( + ( / ( + ( min v0 8 ) v1 ) 8 ) ( * ( / ( + ( - ( / ( + ( + v0 v1 ) 6 ) 8 ) ( / ( + ( min v0 8 ) v1 ) 8 ) ) 1 ) 8 ) 8 ) ) 1 ) ) 7 ),15.0
227,( <= ( - ( + v0 v1 ) v2 ) 0 ),(<= v0 (- v2 v1)),true,(<= v0 (- v2 v1)),-1,78,137322,14500,5.007658913,Time Limit : 5.001752135,,( <= ( + v0 v1 ) v2 ),18.0
228,( / ( + ( / ( - ( + ( min ( + ( * ( + v0 v1 ) 8 ) v2 ) ( + v3 1 ) ) ( + v4 v5 ) ) 6 ) 4 ) 1 ) 2 ),(/ (/ (+ (min (+ (* (+ v0 v1) 8) v2) (+ v3 1)) (+ (+ v4 v5) -2)) 4) 2),true,(/ (/ (+ (min (+ (* (+ v0 v1) 8) v2) (+ v3 1)) (+ (+ v4 v5) -2)) 4) 2),-1,112,68885,3744,5.004380212999998,Time Limit : 5.001342844,,( / ( - ( + ( min ( + ( * ( + v0 v1 ) 8 ) v2 ) ( + v3 1 ) ) ( + v4 v5 ) ) 2 ) 8 ),13.0
229,( / ( / ( + ( + v0 v1 ) 1 ) 2 ) 2 ),(/ (/ (+ v1 (+ v0 1)) 2) 2),true,(/ (/ (+ v1 (+ v0 1)) 2) 2),-1,4,18,0,0.00021742000000000002,Saturation,,( / ( + ( + v0 v1 ) 1 ) 4 ),3.0
230,( * ( - ( / ( + ( + v0 v1 ) 1 ) 2 ) v2 ) ( + v3 8 ) ),(* (- (/ (+ 1 (+ v0 v1)) 2) v2) (+ v3 8)),true,(* (- (/ (+ 1 (+ v0 v1)) 2) v2) (+ v3 8)),-1,17,579,167,0.018325213,Saturation,,( * ( - ( / ( + ( + v1 v0 ) 1 ) 2 ) v2 ) ( + v3 8 ) ),8.0
231,( min ( min ( - v0 31 ) v1 ) ( - ( min ( / ( + ( min v2 64 ) v3 ) 2 ) ( + ( * ( min ( - v4 31 ) v5 ) 2 ) 31 ) ) 32 ) ),(min (- v0 31) (min v1 (+ (min (/ (+ (min v2 64) v3) 2) (+ 31 (* 2 (min (- v4 31) v5)))) -32))),true,(min (- v0 31) (min v1 (+ (min (/ (+ (min v2 64) v3) 2) (+ 31 (* 2 (min (- v4 31) v5)))) -32))),-1,70,63350,29022,5.005049675,Time Limit : 5.001823595,,( min ( min ( - v0 31 ) v1 ) ( - ( min ( / ( + ( min v2 64 ) v3 ) 2 ) ( + ( * ( min ( - v4 31 ) v5 ) 2 ) 31 ) ) 32 ) ),8.0
232,( - ( / ( + ( + v0 v1 ) 14 ) 16 ) ( / v1 16 ) ),"(/ (+ v0 (+ 14 (""%"" v1 16))) 16)",true,"(/ (+ v0 (+ 14 (""%"" v1 16))) 16)",-1,121,43398,10434,5.412860736000001,Time Limit : 5.411057293,,( - ( / ( + ( + v0 v1 ) 14 ) 16 ) ( / v1 16 ) ),8.0
233,( max ( max ( max ( / ( + ( min ( / ( - ( + v0 v1 ) 50 ) 8 ) ( + ( / v1 8 ) ( * ( / ( - ( / ( + ( + v0 v1 ) 6 ) 8 ) ( / v1 8 ) ) 8 ) 8 ) ) ) 7 ) 2 ) ( + ( max ( * ( min ( + ( + ( * ( / ( - v2 v3 ) 8 ) 8 ) v3 ) 7 ) v2 ) 2 ) ( + ( min ( / ( - ( + v0 v1 ) 98 ) 16 ) ( + ( / v1 16 ) ( * ( / ( - ( / ( + ( + v0 v1 ) 14 ) 16 ) ( / v1 16 ) ) 8 ) 8 ) ) ) 5 ) ) 2 ) ) ( + ( / ( min ( / ( - ( + v0 v1 ) 50 ) 8 ) ( + ( / v1 8 ) ( * ( / ( - ( / ( + ( + v0 v1 ) 6 ) 8 ) ( / v1 8 ) ) 8 ) 8 ) ) ) 2 ) 4 ) ) ( / ( + ( + 7 ( min ( / ( - ( + v0 v1 ) 50 ) 8 ) ( + ( / v1 8 ) ( * ( / ( - ( / ( + ( + v0 v1 ) 6 ) 8 ) ( / v1 8 ) ) 8 ) 8 ) ) ) ) 1 ) 2 ) ),(max (+ 2 (max (* 2 (min v2 (+ 7 (+ v3 (* 8 (/ (- v2 v3) 8)))))) (+ (/ (min (+ v0 (+ v1 -98)) (+ v1 (* (/ (- (/ (+ (+ v0 v1) 14) 16) (/ v1 16)) 8) 128))) 16) 5))) (+ 4 (/ (/ (min (- (+ v0 v1) 50) (+ v1 (* (/ (+ (/ v1 8) (/ (+ v1 (+ v0 6)) -8)) -8) 64))) 8) 2))),true,(max (+ 2 (max (* 2 (min v2 (+ 7 (+ v3 (* 8 (/ (- v2 v3) 8)))))) (+ (/ (min (+ v0 (+ v1 -98)) (+ v1 (* (/ (- (/ (+ (+ v0 v1) 14) 16) (/ v1 16)) 8) 128))) 16) 5))) (+ 4 (/ (/ (min (- (+ v0 v1) 50) (+ v1 (* (/ (+ (/ v1 8) (/ (+ v1 (+ v0 6)) -8)) -8) 64))) 8) 2))),-1,77,84643,4226,5.003993007000001,Time Limit : 5.000144417,,( max ( max ( / ( + ( min ( / ( - ( + v0 v1 ) 50 ) 8 ) ( + ( / v1 8 ) ( * ( / ( - ( / ( + ( + v0 v1 ) 6 ) 8 ) ( / v1 8 ) ) 8 ) 8 ) ) ) 7 ) 2 ) ( + ( max ( * ( min ( + ( + ( * ( / ( - v2 v3 ) 8 ) 8 ) v3 ) 7 ) v2 ) 2 ) ( + ( min ( / ( - ( + v0 v1 ) 98 ) 16 ) ( + ( / v1 16 ) ( * ( / ( - ( / ( + ( + v0 v1 ) 14 ) 16 ) ( / v1 16 ) ) 8 ) 8 ) ) ) 5 ) ) 2 ) ) ( + ( / ( min ( / ( - ( + v0 v1 ) 50 ) 8 ) ( + ( / v1 8 ) ( * ( / ( - ( / ( + ( + v0 v1 ) 6 ) 8 ) ( / v1 8 ) ) 8 ) 8 ) ) ) 2 ) 4 ) ),35.0
234,( / ( - v0 34 ) 16 ),(/ (- v0 34) 16),true,(/ (- v0 34) 16),-1,3,9,0,0.000144542,Saturation,,( / ( - v0 34 ) 16 ),3.0
235,( + ( - ( / ( + ( + v0 v1 ) 126 ) 128 ) ( / v1 128 ) ) 1 ),"(/ (+ v0 (+ (""%"" v1 128) 254)) 128)",true,"(/ (+ v0 (+ (""%"" v1 128) 254)) 128)",-1,150,39282,43987,5.003934469,Time Limit : 5.00214629,,( + ( - ( / ( + ( + v0 v1 ) 126 ) 128 ) ( / v1 128 ) ) 1 ),3.0
236,( max ( max ( / ( + ( min ( / ( - ( + v0 v1 ) 386 ) 64 ) ( + ( / v1 64 ) ( * ( / ( - ( / ( + ( + v0 v1 ) 62 ) 64 ) ( / v1 64 ) ) 8 ) 8 ) ) ) 7 ) 2 ) ( + ( min ( / ( - ( + v0 v1 ) 770 ) 128 ) ( + ( / v1 128 ) ( * ( / ( - ( / ( + ( + v0 v1 ) 126 ) 128 ) ( / v1 128 ) ) 8 ) 8 ) ) ) 7 ) ) ( + ( / ( min ( / ( - ( + v0 v1 ) 386 ) 64 ) ( + ( / v1 64 ) ( * ( / ( - ( / ( + ( + v0 v1 ) 62 ) 64 ) ( / v1 64 ) ) 8 ) 8 ) ) ) 2 ) 4 ) ),(max (+ 7 (/ (min (+ (+ v0 v1) -770) (+ v1 (* (/ (+ (/ (+ (+ v0 v1) 126) 128) (/ v1 -128)) 8) 1024))) 128)) (/ (/ (max (+ 62 (min (+ v0 v1) (+ 386 (+ v1 (* (/ (+ (/ (+ (+ v0 v1) 62) 64) (/ v1 -64)) 8) 512))))) (+ 126 (min (+ v0 v1) (+ 386 (+ v1 (* (/ (+ (/ (+ (+ v0 v1) 62) 64) (/ v1 -64)) 8) 512)))))) -64) -2)),true,(max (+ 7 (/ (min (+ (+ v0 v1) -770) (+ v1 (* (/ (+ (/ (+ (+ v0 v1) 126) 128) (/ v1 -128)) 8) 1024))) 128)) (/ (/ (max (+ 62 (min (+ v0 v1) (+ 386 (+ v1 (* (/ (+ (/ (+ (+ v0 v1) 62) 64) (/ v1 -64)) 8) 512))))) (+ 126 (min (+ v0 v1) (+ 386 (+ v1 (* (/ (+ (/ (+ (+ v0 v1) 62) 64) (/ v1 -64)) 8) 512)))))) -64) -2)),-1,88,58732,10083,5.0049922680000005,Time Limit : 5.001763736,,( max ( max ( / ( + ( min ( / ( - ( + v0 v1 ) 386 ) 64 ) ( + ( / v1 64 ) ( * ( / ( - ( / ( + ( + v0 v1 ) 62 ) 64 ) ( / v1 64 ) ) 8 ) 8 ) ) ) 7 ) 2 ) ( + ( min ( / ( - ( + v0 v1 ) 770 ) 128 ) ( + ( / v1 128 ) ( * ( / ( - ( / ( + ( + v0 v1 ) 126 ) 128 ) ( / v1 128 ) ) 8 ) 8 ) ) ) 7 ) ) ( + ( / ( min ( / ( - ( + v0 v1 ) 386 ) 64 ) ( + ( / v1 64 ) ( * ( / ( - ( / ( + ( + v0 v1 ) 62 ) 64 ) ( / v1 64 ) ) 8 ) 8 ) ) ) 2 ) 4 ) ),19.0
237,( min ( / v0 64 ) ( / ( + ( / v0 32 ) 1 ) 2 ) ),(min (/ v0 64) (/ (+ (/ v0 32) 1) 2)),true,(min (/ v0 64) (/ (+ (/ v0 32) 1) 2)),-1,3,15,0,0.000190661,Saturation,,( / v0 64 ),5.0
238,( min ( - ( * v0 2 ) 1 ) ( + ( * v0 2 ) 2 ) ),(+ (+ v0 v0) -1),true,(+ (+ v0 v0) -1),-1,49,34022,5742,5.003756925,Time Limit : 5.001738321,,( - ( * v0 2 ) 1 ),9.0
239,v0,v0,true,v0,-1,1,1,0,0.000055371,Saturation,,v0,3.0
240,( / ( - ( + v0 v1 ) 256 ) 4 ),(+ (/ (+ v0 v1) 4) -64),true,(+ (/ (+ v0 v1) 4) -64),-1,5,24,0,0.000283537,Saturation,,( - ( / ( + v0 v1 ) 4 ) 64 ),5.0
241,( min ( min ( / v0 32 ) ( - ( * v1 2 ) 1 ) ) v2 ),(min (min (+ (+ v1 v1) -1) (/ v0 32)) v2),true,(min (min (+ (+ v1 v1) -1) (/ v0 32)) v2),-1,92,74276,5426,5.003885820000001,Time Limit : 5.000564749,,( min ( min ( / v0 32 ) ( - ( * v1 2 ) 1 ) ) v2 ),8.0
242,( * v0 2 ),(* v0 2),true,(* v0 2),-1,2,4,0,0.00009685,Saturation,,( * v0 2 ),3.0
243,( max ( + ( * v0 2 ) 2 ) ( - ( * v0 2 ) 1 ) ),(+ 2 (+ v0 v0)),true,(+ 2 (+ v0 v0)),-1,61,52977,12611,6.132772815,Time Limit : 6.128683431,,( + ( * v0 2 ) 2 ),9.0
244,( / ( - ( / ( + ( min v0 64 ) v1 ) 2 ) 32 ) 4 ),(/ (/ (+ (min v0 64) (- v1 64)) 2) 4),true,(/ (/ (+ (min v0 64) (- v1 64)) 2) 4),-1,95,108239,16969,5.009721192,Time Limit : 5.004152754,,( - ( / ( + ( min v0 64 ) v1 ) 8 ) 8 ),10.0
245,( <= ( / ( + v0 31 ) 16 ) 0 ),(<= v0 -16),true,(<= v0 -16),-1,69,129160,6899,5.104805692,Time Limit : 5.094150425,,( <= v0 -16 ),7.0
246,( min ( min ( min ( / ( - ( + ( min v0 8 ) v1 ) 7 ) 2 ) ( - ( min ( min ( / ( + ( min v0 14 ) v1 ) 2 ) ( + ( * ( min ( - v2 7 ) v3 ) 2 ) 6 ) ) ( + ( / ( + ( min v0 8 ) v1 ) 2 ) 3 ) ) 7 ) ) ( - ( / ( + ( min v0 8 ) v1 ) 2 ) 4 ) ) ( / ( + 0 ( - ( + ( min v0 8 ) v1 ) 8 ) ) 2 ) ),(min (/ (min (+ v1 (+ (min v0 8) -7)) (+ (+ (min v0 8) v1) -8)) 2) (+ (min (/ (+ v1 (min v0 14)) 2) (+ (* 2 (min (+ v2 -7) v3)) 6)) -7)),true,(min (/ (min (+ v1 (+ (min v0 8) -7)) (+ (+ (min v0 8) v1) -8)) 2) (+ (min (/ (+ v1 (min v0 14)) 2) (+ (* 2 (min (+ v2 -7) v3)) 6)) -7)),-1,69,67428,2437,5.005614298999999,Time Limit : 5.002247578,,( min ( min ( / ( - ( + ( min v0 8 ) v1 ) 7 ) 2 ) ( - ( min ( min ( / ( + ( min v0 14 ) v1 ) 2 ) ( + ( * ( min ( - v2 7 ) v3 ) 2 ) 6 ) ) ( + ( / ( + ( min v0 8 ) v1 ) 2 ) 3 ) ) 7 ) ) ( - ( / ( + ( min v0 8 ) v1 ) 2 ) 4 ) ),12.0
247,( * ( + v0 1 ) ( + ( - v1 v2 ) 1 ) ),(* (+ 1 v0) (+ 1 (- v1 v2))),true,(* (+ 1 v0) (+ 1 (- v1 v2))),-1,27,1802,459,0.080031323,Saturation,,( * ( + v0 1 ) ( + ( - v1 v2 ) 1 ) ),9.0
248,( min ( min ( min ( min ( / ( - ( + ( min v0 8 ) v1 ) 7 ) 2 ) ( - ( min ( min ( / ( + ( min v0 14 ) v1 ) 2 ) ( + ( * ( min ( - v2 7 ) v3 ) 2 ) 6 ) ) ( + ( / ( + ( min v0 8 ) v1 ) 2 ) 3 ) ) 7 ) ) ( - ( / ( + ( min v0 8 ) v1 ) 2 ) 4 ) ) ( - v4 7 ) ) v5 ),(min (min (/ (min (- (+ (min v0 8) v1) 7) (+ (+ (min v0 8) v1) -8)) 2) (+ (min (/ (+ v1 (min v0 14)) 2) (+ (* 2 (min (+ v2 -7) v3)) 6)) -7)) (min (- v4 7) v5)),true,(min (min (/ (min (- (+ (min v0 8) v1) 7) (+ (+ (min v0 8) v1) -8)) 2) (+ (min (/ (+ v1 (min v0 14)) 2) (+ (* 2 (min (+ v2 -7) v3)) 6)) -7)) (min (- v4 7) v5)),-1,82,57802,11663,5.002836716,Time Limit : 5.000150275,,( min ( min ( min ( min ( / ( - ( + ( min v0 8 ) v1 ) 7 ) 2 ) ( - ( min ( min ( / ( + ( min v0 14 ) v1 ) 2 ) ( + ( * ( min ( - v2 7 ) v3 ) 2 ) 6 ) ) ( + ( / ( + ( min v0 8 ) v1 ) 2 ) 3 ) ) 7 ) ) ( - ( / ( + ( min v0 8 ) v1 ) 2 ) 4 ) ) ( - v4 7 ) ) v5 ),40.0
249,( max ( max ( min ( / ( + v0 v1 ) 2 ) ( + ( + ( / ( + ( min v0 8 ) v1 ) 2 ) ( * ( / ( + ( - ( / ( + v0 v1 ) 2 ) ( / ( + ( min v0 8 ) v1 ) 2 ) ) 4 ) 8 ) 8 ) ) 3 ) ) ( + ( * ( min ( + ( + ( * ( / ( - v2 v3 ) 8 ) 8 ) v3 ) 7 ) v2 ) 2 ) 2 ) ) ( + 7 ( min ( + ( * ( / ( - v4 v5 ) 8 ) 8 ) v5 ) ( - v4 7 ) ) ) ),"(max (+ 2 (* 2 (min v2 (+ (+ v2 (""%"" (- v3 v2) 8)) 7)))) (max (min (/ (+ v0 v1) 2) (+ (+ (+ (/ (+ v0 v1) 2) 4) (""%"" (+ -4 (- (/ (+ v1 (min v0 8)) 2) (/ (+ v0 v1) 2))) 8)) 3)) (min v4 (+ 7 (+ v5 (* 8 (/ (- v4 v5) 8)))))))",true,"(max (+ 2 (* 2 (min v2 (+ (+ v2 (""%"" (- v3 v2) 8)) 7)))) (max (min (/ (+ v0 v1) 2) (+ (+ (+ (/ (+ v0 v1) 2) 4) (""%"" (+ -4 (- (/ (+ v1 (min v0 8)) 2) (/ (+ v0 v1) 2))) 8)) 3)) (min v4 (+ 7 (+ v5 (* 8 (/ (- v4 v5) 8)))))))",-1,76,73534,6304,5.006360594,Time Limit : 5.001600023,,( max ( max ( min ( / ( + v0 v1 ) 2 ) ( + ( + ( / ( + ( min v0 8 ) v1 ) 2 ) ( * ( / ( + ( - ( / ( + v0 v1 ) 2 ) ( / ( + ( min v0 8 ) v1 ) 2 ) ) 4 ) 8 ) 8 ) ) 3 ) ) ( + ( * ( min ( + ( + ( * ( / ( - v2 v3 ) 8 ) 8 ) v3 ) 7 ) v2 ) 2 ) 2 ) ) ( min ( + ( + ( * ( / ( - v4 v5 ) 8 ) 8 ) v5 ) 7 ) v4 ) ),31.0
250,( max ( max ( / ( + v0 v1 ) 2 ) ( + ( * ( min ( + ( + ( * ( / ( - v2 v3 ) 8 ) 8 ) v3 ) 7 ) v2 ) 2 ) 2 ) ) ( min ( + ( + ( * ( / ( - v4 v5 ) 8 ) 8 ) v5 ) 7 ) v4 ) ),(max (/ (+ v0 v1) 2) (max (+ 2 (* 2 (min v2 (+ (+ v3 (* 8 (/ (- v2 v3) 8))) 7)))) (min v4 (- (+ v5 (* 8 (/ (- v4 v5) 8))) -7)))),true,(max (/ (+ v0 v1) 2) (max (+ 2 (* 2 (min v2 (+ (+ v3 (* 8 (/ (- v2 v3) 8))) 7)))) (min v4 (- (+ v5 (* 8 (/ (- v4 v5) 8))) -7)))),-1,90,89519,8000,5.013660662,Time Limit : 5.01002699,,( max ( max ( / ( + v0 v1 ) 2 ) ( + ( * ( min ( + ( + ( * ( / ( - v2 v3 ) 8 ) 8 ) v3 ) 7 ) v2 ) 2 ) 2 ) ) ( min ( + ( + ( * ( / ( - v4 v5 ) 8 ) 8 ) v5 ) 7 ) v4 ) ),81.0
251,( max ( / ( + 7 ( / ( - ( + v0 v1 ) 26 ) 4 ) ) 2 ) ( / ( + ( + 7 ( / ( - ( + v0 v1 ) 26 ) 4 ) ) 1 ) 2 ) ),(/ (/ (+ v0 (+ v1 6)) -4) -2),true,(/ (/ (+ v0 (+ v1 6)) -4) -2),-1,96,78382,22792,5.007758149,Time Limit : 5.003698641,,( / ( + ( + v0 v1 ) 6 ) 8 ),18.0
252,( min ( + ( / v0 8 ) ( * ( / ( - ( / ( + ( + v1 v0 ) 6 ) 8 ) ( / v0 8 ) ) 8 ) 8 ) ) ( / ( - ( + v1 v0 ) 50 ) 8 ) ),(/ (min (+ (+ v0 v1) -50) (+ v0 (* (/ (- (/ (+ (+ v0 v1) 6) 8) (/ v0 8)) 8) 64))) 8),true,(/ (min (+ (+ v0 v1) -50) (+ v0 (* (/ (- (/ (+ (+ v0 v1) 6) 8) (/ v0 8)) 8) 64))) 8),-1,80,90861,19385,5.006113040000001,Time Limit : 5.001313094,,( min ( / ( - ( + v1 v0 ) 50 ) 8 ) ( + ( / v0 8 ) ( * ( / ( - ( / ( + ( + v1 v0 ) 6 ) 8 ) ( / v0 8 ) ) 8 ) 8 ) ) ),11.0
253,( + ( - ( max ( max ( / ( + v0 v1 ) 2 ) ( + ( * ( min ( + ( * ( / ( - v2 v3 ) 32 ) 32 ) v3 ) ( - v2 31 ) ) 2 ) 64 ) ) ( min ( + ( + ( * ( / ( - v4 v5 ) 64 ) 64 ) v5 ) 63 ) v4 ) ) ( min ( min ( - v4 63 ) v5 ) ( - ( min ( / ( + ( min v0 256 ) v1 ) 2 ) ( + ( * ( min ( - v2 31 ) v3 ) 2 ) 127 ) ) 128 ) ) ) 1 ),"(+ (- (max (/ (+ v0 v1) 2) (max (+ 64 (* 2 (min (+ v2 (""%"" (- v3 v2) 32)) (- v2 31)))) (min v4 (+ (+ v4 (""%"" (- v5 v4) 64)) 63)))) (min (min v5 (+ v4 -63)) (+ (min (/ (+ v1 (min v0 256)) 2) (+ (* 2 (min v3 (- v2 31))) 127)) -128))) 1)",true,"(+ (- (max (/ (+ v0 v1) 2) (max (+ 64 (* 2 (min (+ v2 (""%"" (- v3 v2) 32)) (- v2 31)))) (min v4 (+ (+ v4 (""%"" (- v5 v4) 64)) 63)))) (min (min v5 (+ v4 -63)) (+ (min (/ (+ v1 (min v0 256)) 2) (+ (* 2 (min v3 (- v2 31))) 127)) -128))) 1)",-1,100,113293,8125,5.006177659999999,Time Limit : 5.00096206,,( + ( - ( max ( max ( / ( + v0 v1 ) 2 ) ( + ( * ( min ( + ( * ( / ( - v2 v3 ) 32 ) 32 ) v3 ) ( - v2 31 ) ) 2 ) 64 ) ) ( min ( + ( + ( * ( / ( - v4 v5 ) 64 ) 64 ) v5 ) 63 ) v4 ) ) ( min ( min ( - v4 63 ) v5 ) ( - ( min ( / ( + ( min v0 256 ) v1 ) 2 ) ( + ( * ( min ( - v2 31 ) v3 ) 2 ) 127 ) ) 128 ) ) ) 1 ),14.0
254,( <= ( max 0 ( + ( min ( - ( / v0 8 ) 1 ) ( - ( + 0 ( / ( + v0 7 ) 8 ) ) 1 ) ) 1 ) ) 0 ),(<= v0 7),true,(<= v0 7),-1,44,63861,8782,5.004523973,Time Limit : 5.001540539,,( <= v0 7 ),22.0
255,( + ( - v0 10 ) 0 ),(+ -10 v0),true,(+ -10 v0),-1,5,12,0,0.000255908,Saturation,,( - v0 10 ),3.0
256,( min ( min ( min ( / ( - ( + ( min v0 50 ) v1 ) 50 ) 8 ) ( - ( * ( min ( - v2 7 ) v3 ) 2 ) 1 ) ) ( - v4 7 ) ) v5 ),(min (+ (* (min v3 (+ v2 -7)) 2) -1) (min (+ v4 -7) (min (/ (- (+ (min v0 50) v1) 50) 8) v5))),true,(min (+ (* (min v3 (+ v2 -7)) 2) -1) (min (+ v4 -7) (min (/ (- (+ (min v0 50) v1) 50) 8) v5))),-1,106,46777,15823,5.004201874999996,Time Limit : 5.001646698,,( min ( min ( min ( / ( - ( + ( min v0 50 ) v1 ) 50 ) 8 ) ( - ( * ( min ( - v2 7 ) v3 ) 2 ) 1 ) ) ( - v4 7 ) ) v5 ),9.0
257,( + ( - ( / v0 8 ) v1 ) 1 ),(+ (- (/ v0 8) v1) 1),true,(+ (- (/ v0 8) v1) 1),-1,11,59,3,0.001095846,Saturation,,( + ( - ( / v0 8 ) v1 ) 1 ),6.0
258,( - ( * ( % ( / ( + v0 v1 ) 2 ) 4 ) ( + v2 1 ) ) v3 ),"(- (* (""%"" (/ (+ v0 v1) 2) 4) (+ v2 1)) v3)",true,"(- (* (""%"" (/ (+ v0 v1) 2) 4) (+ v2 1)) v3)",-1,15,168,59,0.005226917,Saturation,,( - ( * ( % ( / ( + v0 v1 ) 2 ) 4 ) ( + v2 1 ) ) v3 ),10.0
259,( + ( / ( - v0 v1 ) 64 ) 1 ),(+ (/ (- v0 v1) 64) 1),true,(+ (/ (- v0 v1) 64) 1),-1,5,24,0,0.000303396,Saturation,,( + ( / ( - v0 v1 ) 64 ) 1 ),6.0
260,( / ( - ( + ( min v0 64 ) v1 ) 64 ) 8 ),(+ (/ (+ v1 (min v0 64)) 8) -8),true,(+ (/ (+ v1 (min v0 64)) 8) -8),-1,113,96573,14974,5.006185109,Time Limit : 5.00180912,,( - ( / ( + ( min v0 64 ) v1 ) 8 ) 8 ),5.0
261,( min ( + ( * ( / ( - v0 1 ) 64 ) 64 ) v1 ) ( - ( + v0 v1 ) 64 ) ),(+ v1 (min (* 64 (/ (- v0 1) 64)) (+ v0 -64))),true,(+ v1 (min (* 64 (/ (- v0 1) 64)) (+ v0 -64))),-1,83,157741,11183,5.0121838830000005,Time Limit : 5.0040512,,( - ( + v0 v1 ) 64 ),12.0
262,( + ( - v0 v1 ) ( * ( + v2 v3 ) v4 ) ),(+ (- v0 v1) (* (+ v2 v3) v4)),true,(+ (- v0 v1) (* (+ v2 v3) v4)),-1,8,67,1,0.000698633,Saturation,,( + ( * ( + v3 v2 ) v4 ) ( - v0 v1 ) ),5.0
263,( / ( / ( + v0 v1 ) 2 ) 2 ),(/ (/ (+ v0 v1) 2) 2),true,(/ (/ (+ v0 v1) 2) 2),-1,2,7,0,0.00010134900000000001,Saturation,,( / ( + v0 v1 ) 4 ),2.0
264,( max ( min ( + ( + ( * ( / ( - v0 v1 ) 8 ) 8 ) v1 ) 7 ) v0 ) ( + 7 ( min ( + ( * ( / ( - v0 v1 ) 8 ) 8 ) v1 ) ( - v0 7 ) ) ) ),"(min v0 (+ (+ v0 (""%"" (- v1 v0) 8)) 7))",true,"(min v0 (+ (+ v0 (""%"" (- v1 v0) 8)) 7))",-1,62,71258,5889,5.005783053999999,Time Limit : 5.002531845,,( min ( + ( + ( * ( / ( - v0 v1 ) 8 ) 8 ) v1 ) 7 ) v0 ),9.0
265,( min ( - ( min ( + ( min ( * ( min ( min ( min ( - v0 31 ) v1 ) ( - v2 7 ) ) v3 ) 2 ) ( + ( * ( min ( - v0 31 ) v1 ) 2 ) 3 ) ) 63 ) ( + ( min v4 64 ) v5 ) ) 64 ) ( + 0 ( min ( - v6 32 ) v7 ) ) ),(min (+ (min (+ (* (min (min (- v0 31) v1) (min (+ v2 -7) v3)) 2) 63) (+ (min v4 64) v5)) -64) (min (- v6 32) v7)),true,(min (+ (min (+ (* (min (min (- v0 31) v1) (min (+ v2 -7) v3)) 2) 63) (+ (min v4 64) v5)) -64) (min (- v6 32) v7)),-1,53,72896,7859,5.020420625,Time Limit : 5.01714451,,( min ( min ( - v6 32 ) v7 ) ( - ( min ( + ( min ( * ( min ( min ( min ( - v0 31 ) v1 ) ( - v2 7 ) ) v3 ) 2 ) ( + ( * ( min ( - v0 31 ) v1 ) 2 ) 3 ) ) 63 ) ( + ( min v4 64 ) v5 ) ) 64 ) ),14.0
