index,start_expression,end_expression,result,best_expr,class,iterations,egraph_size,rebuilds,total_time,stop_reason,condition,halide_result,halide_time
3528,( max ( / ( + v0 1 ) 2 ) ( / v0 2 ) ),(/ (- -1 v0) -2),true,(/ (- -1 v0) -2),-1,30,15326,3299,5.001411565,Time Limit : 5.000517311,,( / ( + v0 1 ) 2 ),5.0
3529,( min ( - ( + ( * 0 8 ) ( + ( min v0 8 ) v1 ) ) 8 ) ( - ( + v0 v1 ) 8 ) ),(+ (min 8 v0) (+ v1 -8)),true,(+ (min 8 v0) (+ v1 -8)),-1,23,15417,3823,5.213208779,Time Limit : 5.212234862,,( - ( + ( min v0 8 ) v1 ) 8 ),7.0
3530,( min ( - v0 v1 ) v2 ),(min (- v0 v1) v2),true,(min (- v0 v1) v2),-1,80,98424,5175,5.006745852000001,Time Limit : 5.001548574,,( min ( - v0 v1 ) v2 ),16.0
3531,( / ( - ( + ( min v0 98 ) v1 ) 98 ) 32 ),(/ (+ (- v1 98) (min v0 98)) 32),true,(/ (+ (- v1 98) (min v0 98)) 32),-1,89,103672,12806,5.00829462,Time Limit : 5.000804842,,( / ( - ( + ( min v0 98 ) v1 ) 98 ) 32 ),11.0
3532,( / ( + ( + v0 v1 ) 30 ) 32 ),(/ (+ (+ v0 v1) 30) 32),true,(/ (+ (+ v0 v1) 30) 32),-1,4,17,0,0.000336695,Saturation,,( / ( + ( + v0 v1 ) 30 ) 32 ),20.0
3533,( + ( - v0 v1 ) ( / v2 2 ) ),(+ (- v0 v1) (/ v2 2)),true,(+ (- v0 v1) (/ v2 2)),-1,11,112,46,0.002886328,Saturation,,( + ( / v2 2 ) ( - v0 v1 ) ),7.0
3534,( + ( * ( min ( - v0 31 ) v1 ) 2 ) 64 ),(+ (* (min (- v0 31) v1) 2) 64),true,(+ (* (min (- v0 31) v1) 2) 64),-1,76,86312,4016,5.019850132,Time Limit : 5.014031725,,( + ( * ( min ( - v0 31 ) v1 ) 2 ) 64 ),3.0
3535,( * ( + ( - v0 v1 ) 1 ) ( + v2 2 ) ),(* (+ (- v0 v1) 1) (+ v2 2)),true,(* (+ (- v0 v1) 1) (+ v2 2)),-1,27,1924,371,0.129815152,Saturation,,( * ( + ( - v0 v1 ) 1 ) ( + v2 2 ) ),10.0
3536,( min ( / ( - ( + ( min v0 770 ) v1 ) 770 ) 128 ) ( / ( + ( + 0 ( / ( - ( + ( min v0 386 ) v1 ) 386 ) 64 ) ) 1 ) 2 ) ),(min (/ (+ v1 (+ (min v0 770) -770)) 128) (/ (/ (+ (+ v1 (min v0 386)) -322) 64) 2)),true,(min (/ (+ v1 (+ (min v0 770) -770)) 128) (/ (/ (+ (+ v1 (min v0 386)) -322) 64) 2)),-1,63,66879,9055,5.004258493999998,Time Limit : 5.000116969,,( / ( - ( + ( min v0 770 ) v1 ) 770 ) 128 ),19.0
3537,( - ( + ( + v0 v1 ) 1 ) ( + v0 v1 ) ),1,true,1,-1,83,27567,20400,5.2871094890000006,Time Limit : 5.285855006,,1,2.0
3538,( max ( + ( * ( min ( + ( + ( * ( / ( - v0 v1 ) 8 ) 8 ) v1 ) 7 ) v0 ) 2 ) 2 ) ( + ( * ( + 7 ( min ( + ( * ( / ( - v0 v1 ) 8 ) 8 ) v1 ) ( - v0 7 ) ) ) 2 ) 1 ) ),"(max (+ 2 (* 2 (min v0 (+ (+ v0 (""%"" (- v1 v0) 8)) 7)))) (+ 1 (* 2 (min v0 (+ (+ v0 (""%"" (- v1 v0) 8)) 7)))))",true,"(max (+ 2 (* 2 (min v0 (+ (+ v0 (""%"" (- v1 v0) 8)) 7)))) (+ 1 (* 2 (min v0 (+ (+ v0 (""%"" (- v1 v0) 8)) 7)))))",-1,52,63402,8737,5.005401849,Time Limit : 5.000725006,,( + ( * ( min ( + ( + ( * ( / ( - v0 v1 ) 8 ) 8 ) v1 ) 7 ) v0 ) 2 ) 2 ),16.0
3539,( min ( / v0 16 ) ( - ( * v1 2 ) 1 ) ),(min (/ v0 16) (- (+ v1 v1) 1)),true,(min (/ v0 16) (- (+ v1 v1) 1)),-1,74,71460,18410,5.0376738119999995,Time Limit : 5.030127398,,( min ( / v0 16 ) ( - ( * v1 2 ) 1 ) ),5.0
3540,( - ( / v0 64 ) v1 ),(- (/ v0 64) v1),true,(- (/ v0 64) v1),-1,10,31,0,0.0010060560000000002,Saturation,,( - ( / v0 64 ) v1 ),3.0
3541,( min ( + ( / ( - ( + v0 v1 ) 256 ) 4 ) ( * 8 8 ) ) ( / ( + ( - ( + v0 v1 ) 256 ) 230 ) 4 ) ),(/ (+ (+ v0 v1) -26) 4),true,(/ (+ (+ v0 v1) -26) 4),-1,18,18001,1941,6.10243874,Time Limit : 6.101139247,,( / ( - ( + v0 v1 ) 26 ) 4 ),20.0
3542,( / ( + v0 66 ) 4 ),(/ (+ v0 66) 4),true,(/ (+ v0 66) 4),-1,2,6,0,0.000150398,Saturation,,( / ( + v0 66 ) 4 ),6.0
3543,( / ( - ( / ( - ( + v0 v1 ) 98 ) 16 ) ( / v1 16 ) ) 8 ),"(/ (/ (+ v0 (+ -98 (""%"" v1 -16))) 16) 8)",true,"(/ (/ (+ v0 (+ -98 (""%"" v1 -16))) 16) 8)",-1,117,44609,9478,7.505360894,Time Limit : 7.502370163,,( / ( - ( / ( - ( + v0 v1 ) 98 ) 16 ) ( / v1 16 ) ) 8 ),7.0
3544,( max ( + ( * ( / ( + ( + v0 v1 ) 126 ) 128 ) 2 ) 2 ) ( + ( * ( / ( + ( + v0 v1 ) 126 ) 128 ) 2 ) 1 ) ),(+ 2 (* (/ (+ 126 (+ v0 v1)) 128) 2)),true,(+ 2 (* (/ (+ 126 (+ v0 v1)) 128) 2)),-1,20,16928,2156,5.012439637,Time Limit : 5.011414038,,( + ( * ( / ( + ( + v0 v1 ) 126 ) 128 ) 2 ) 2 ),8.0
3545,( max ( + ( * ( min ( + ( + ( * ( / ( - v0 v1 ) 8 ) 8 ) v1 ) 7 ) v0 ) 2 ) 2 ) ( + ( * ( + 7 ( min ( + ( * ( / ( - v0 v1 ) 8 ) 8 ) v1 ) ( - v0 7 ) ) ) 2 ) 2 ) ),"(+ 2 (* 2 (min v0 (+ (""%"" (- v1 v0) 8) (+ v0 7)))))",true,"(+ 2 (* 2 (min v0 (+ (""%"" (- v1 v0) 8) (+ v0 7)))))",-1,26,36409,2617,5.741057609,Time Limit : 5.738158604,,( + ( * ( min ( + ( + ( * ( / ( - v0 v1 ) 8 ) 8 ) v1 ) 7 ) v0 ) 2 ) 2 ),13.0
3546,( min ( + ( * 31 8 ) ( - ( + v0 v1 ) 256 ) ) ( + ( - ( + v0 v1 ) 256 ) 248 ) ),(+ v1 (+ v0 -8)),true,(+ v1 (+ v0 -8)),-1,41,12688,3295,5.024555059,Time Limit : 5.023791503,,( - ( + v0 v1 ) 8 ),5.0
3547,( min ( min ( / v0 64 ) ( - ( * ( / v0 128 ) 2 ) 1 ) ) ( / ( / v0 32 ) 2 ) ),(min (/ v0 64) (min (+ (* (/ v0 128) 2) -1) (/ (/ v0 32) 2))),true,(min (/ v0 64) (min (+ (* (/ v0 128) 2) -1) (/ (/ v0 32) 2))),-1,61,38265,6965,5.007377894,Time Limit : 5.005173043,,( min ( / v0 64 ) ( - ( * ( / v0 128 ) 2 ) 1 ) ),8.0
3548,( min ( + ( * 0 16 ) v0 ) ( - v1 15 ) ),(min v0 (+ v1 -15)),true,(min v0 (+ v1 -15)),-1,95,100127,12983,5.007028515000001,Time Limit : 5.001683666,,( min ( - v1 15 ) v0 ),6.0
3549,( * ( + ( - v0 v1 ) 1 ) ( + ( - v2 v3 ) 1 ) ),(* (+ 1 (- v0 v1)) (+ 1 (- v2 v3))),true,(* (+ 1 (- v0 v1)) (+ 1 (- v2 v3))),-1,72,41696,4733,4.669960153,Saturation,,( * ( + ( - v0 v1 ) 1 ) ( + ( - v2 v3 ) 1 ) ),7.0
3550,( max ( + ( * ( min ( + ( * ( / ( - v0 v1 ) 32 ) 32 ) v1 ) ( - v0 31 ) ) 2 ) 64 ) ( / ( + v2 v3 ) 2 ) ),(max (/ (+ v2 v3) 2) (+ 2 (* v0 2))),true,(max (/ (+ v2 v3) 2) (+ 2 (* v0 2))),-1,40,44998,5363,5.0054652079999995,Time Limit : 5.002580921,,( max ( / ( + v2 v3 ) 2 ) ( + ( * ( min ( + ( * ( / ( - v0 v1 ) 32 ) 32 ) v1 ) ( - v0 31 ) ) 2 ) 64 ) ),10.0
3551,( + 7 ( min ( / ( - ( + v0 v1 ) 98 ) 16 ) ( + ( / ( - ( + ( min v0 8 ) v1 ) 8 ) 16 ) ( * ( / ( - ( / ( + ( + v0 v1 ) 14 ) 16 ) ( / ( - ( + ( min v0 8 ) v1 ) 8 ) 16 ) ) 8 ) 8 ) ) ) ),"(+ 7 (min (/ (+ (+ v0 v1) -98) 16) (+ (/ (+ v0 (+ v1 14)) 16) (""%"" (+ (/ (+ v1 (+ -8 (min v0 8))) 16) (/ (+ v0 (+ v1 14)) -16)) 8))))",true,"(+ 7 (min (/ (+ (+ v0 v1) -98) 16) (+ (/ (+ v0 (+ v1 14)) 16) (""%"" (+ (/ (+ v1 (+ -8 (min v0 8))) 16) (/ (+ v0 (+ v1 14)) -16)) 8))))",-1,69,53192,9712,5.003979176999999,Time Limit : 5.000489837,,( + ( min ( / ( - ( + v0 v1 ) 98 ) 16 ) ( + ( / ( - ( + ( min v0 8 ) v1 ) 8 ) 16 ) ( * ( / ( - ( / ( + ( + v0 v1 ) 14 ) 16 ) ( / ( - ( + ( min v0 8 ) v1 ) 8 ) 16 ) ) 8 ) 8 ) ) ) 7 ),17.0
3552,( max ( max ( max ( / ( + ( min ( / ( - ( + v0 v1 ) 50 ) 8 ) ( - ( + ( / ( + ( min v0 8 ) v1 ) 8 ) ( * ( / ( + ( - ( / ( + ( + v0 v1 ) 6 ) 8 ) ( / ( + ( min v0 8 ) v1 ) 8 ) ) 1 ) 8 ) 8 ) ) 1 ) ) 7 ) 2 ) ( + ( max ( * v2 2 ) ( + ( min ( / ( - ( + v0 v1 ) 98 ) 16 ) ( + ( / ( - ( + ( min v0 8 ) v1 ) 8 ) 16 ) ( * ( / ( - ( / ( + ( + v0 v1 ) 14 ) 16 ) ( / ( - ( + ( min v0 8 ) v1 ) 8 ) 16 ) ) 8 ) 8 ) ) ) 5 ) ) 2 ) ) ( + ( / ( min ( / ( - ( + v0 v1 ) 50 ) 8 ) ( - ( + ( / ( + ( min v0 8 ) v1 ) 8 ) ( * ( / ( + ( - ( / ( + ( + v0 v1 ) 6 ) 8 ) ( / ( + ( min v0 8 ) v1 ) 8 ) ) 1 ) 8 ) 8 ) ) 1 ) ) 2 ) 4 ) ) ( / ( + ( + 7 ( min ( / ( - ( + v0 v1 ) 50 ) 8 ) ( - ( + ( / ( + ( min v0 8 ) v1 ) 8 ) ( * ( / ( + ( - ( / ( + ( + v0 v1 ) 6 ) 8 ) ( / ( + ( min v0 8 ) v1 ) 8 ) ) 1 ) 8 ) 8 ) ) 1 ) ) ) 1 ) 2 ) ),(max (+ 2 (max (* 2 v2) (/ (min (+ (* (/ (- (/ (+ (+ v0 v1) 14) 16) (/ (+ v1 (+ (min v0 8) -8)) 16)) 8) 128) (+ (+ v1 (+ (min v0 8) -8)) 80)) (+ (+ v0 v1) -18)) 16))) (/ (+ 1 (/ (min (+ (+ v0 v1) 6) (+ (+ v1 (+ (min v0 8) (* (/ (+ (/ (+ v1 (min v0 8)) 8) (/ (+ (- (+ v0 v1) 50) 64) -8)) -8) 64))) 48)) 8)) 2)),true,(max (+ 2 (max (* 2 v2) (/ (min (+ (* (/ (- (/ (+ (+ v0 v1) 14) 16) (/ (+ v1 (+ (min v0 8) -8)) 16)) 8) 128) (+ (+ v1 (+ (min v0 8) -8)) 80)) (+ (+ v0 v1) -18)) 16))) (/ (+ 1 (/ (min (+ (+ v0 v1) 6) (+ (+ v1 (+ (min v0 8) (* (/ (+ (/ (+ v1 (min v0 8)) 8) (/ (+ (- (+ v0 v1) 50) 64) -8)) -8) 64))) 48)) 8)) 2)),-1,56,53206,4656,5.005875357,Time Limit : 5.001631549,,( max ( max ( / ( + ( min ( / ( - ( + v0 v1 ) 50 ) 8 ) ( - ( + ( / ( + ( min v0 8 ) v1 ) 8 ) ( * ( / ( + ( - ( / ( + ( + v0 v1 ) 6 ) 8 ) ( / ( + ( min v0 8 ) v1 ) 8 ) ) 1 ) 8 ) 8 ) ) 1 ) ) 7 ) 2 ) ( + ( max ( * v2 2 ) ( + ( min ( / ( - ( + v0 v1 ) 98 ) 16 ) ( + ( / ( - ( + ( min v0 8 ) v1 ) 8 ) 16 ) ( * ( / ( - ( / ( + ( + v0 v1 ) 14 ) 16 ) ( / ( - ( + ( min v0 8 ) v1 ) 8 ) 16 ) ) 8 ) 8 ) ) ) 5 ) ) 2 ) ) ( + ( / ( min ( / ( - ( + v0 v1 ) 50 ) 8 ) ( - ( + ( / ( + ( min v0 8 ) v1 ) 8 ) ( * ( / ( + ( - ( / ( + ( + v0 v1 ) 6 ) 8 ) ( / ( + ( min v0 8 ) v1 ) 8 ) ) 1 ) 8 ) 8 ) ) 1 ) ) 2 ) 4 ) ),41.0
3553,( min ( + ( * v0 2 ) 2 ) ( - ( * v0 2 ) 1 ) ),(+ (+ v0 v0) -1),true,(+ (+ v0 v0) -1),-1,28,22205,4587,5.014073288,Time Limit : 5.011384969,,( - ( * v0 2 ) 1 ),8.0
3554,( max ( min ( - v0 1 ) ( + v1 v2 ) ) v3 ),(max (min (- v0 1) (+ v1 v2)) v3),true,(max (min (- v0 1) (+ v1 v2)) v3),-1,72,32882,27544,5.0103517339999994,Time Limit : 5.007793892,,( max ( min ( - v0 1 ) ( + v1 v2 ) ) v3 ),6.0
3555,( / ( + ( + v0 v1 ) 15 ) 16 ),(/ (+ (+ v0 v1) 15) 16),true,(/ (+ (+ v0 v1) 15) 16),-1,4,17,0,0.000294393,Saturation,,( / ( + ( + v0 v1 ) 15 ) 16 ),2.0
3556,( min ( - ( * ( min ( - v0 7 ) v1 ) 2 ) 1 ) ( + ( * ( + 0 ( min ( - v0 7 ) v1 ) ) 2 ) 1 ) ),(+ (* (min (+ v0 -7) v1) 2) -1),true,(+ (* (min (+ v0 -7) v1) 2) -1),-1,33,24538,4894,5.002700593,Time Limit : 5.001209126,,( - ( * ( min ( - v0 7 ) v1 ) 2 ) 1 ),9.0
3557,( * ( - ( / ( + ( + v0 v1 ) 1 ) 2 ) v2 ) ( + v3 1 ) ),(* (- (/ (+ (+ v0 v1) 1) 2) v2) (+ 1 v3)),true,(* (- (/ (+ (+ v0 v1) 1) 2) v2) (+ 1 v3)),-1,83,61585,6071,5.002121075000001,Time Limit : 5.000084436,,( * ( - ( / ( + ( + v1 v0 ) 1 ) 2 ) v2 ) ( + v3 1 ) ),11.0
3558,( max ( min ( + ( + ( * ( / ( - v0 v1 ) 8 ) 8 ) v1 ) 7 ) v0 ) ( min ( + ( + ( * ( / ( - v2 v3 ) 8 ) 8 ) v3 ) 7 ) v2 ) ),(max v0 v2),true,(max v0 v2),-1,47,39581,4542,5.010659907999999,Time Limit : 5.008465288,,( max ( min ( + ( + ( * ( / ( - v0 v1 ) 8 ) 8 ) v1 ) 7 ) v0 ) ( min ( + ( + ( * ( / ( - v2 v3 ) 8 ) 8 ) v3 ) 7 ) v2 ) ),9.0
3559,( min ( min ( min ( min ( / v0 32 ) ( - ( * v1 2 ) 1 ) ) ( - ( / ( + ( min v2 64 ) v0 ) 32 ) 2 ) ) ( / ( - ( + ( min v2 64 ) v0 ) 48 ) 32 ) ) v3 ),(min v3 (min (+ (* v1 2) -1) (+ (/ (+ v0 (min v2 64)) 32) -2))),true,(min v3 (min (+ (* v1 2) -1) (+ (/ (+ v0 (min v2 64)) 32) -2))),-1,48,37888,9194,5.377350401,Time Limit : 5.374952371,,( min ( min ( min ( min ( / v0 32 ) ( - ( * v1 2 ) 1 ) ) ( - ( / ( + ( min v2 64 ) v0 ) 32 ) 2 ) ) ( / ( - ( + ( min v2 64 ) v0 ) 48 ) 32 ) ) v3 ),11.0
3560,( / ( + ( min ( + ( * v0 8 ) v1 ) ( - v2 7 ) ) v3 ) 16 ),(/ (+ v3 (min (+ (* v0 8) v1) (- v2 7))) 16),true,(/ (+ v3 (min (+ (* v0 8) v1) (- v2 7))) 16),-1,92,48943,13067,5.004515473,Time Limit : 5.000153258,,( / ( + ( min ( + ( * v0 8 ) v1 ) ( - v2 7 ) ) v3 ) 16 ),4.0
3561,( + v0 ( min ( * v1 64 ) ( - v2 64 ) ) ),(+ v0 (min (* v1 64) (- v2 64))),true,(+ v0 (min (* v1 64) (- v2 64))),-1,81,59831,6043,5.0054267900000005,Time Limit : 5.002111101,,( + ( min ( * v1 64 ) ( - v2 64 ) ) v0 ),7.0
3562,( min ( min ( / ( - ( + ( min v0 194 ) v1 ) 194 ) 32 ) ( - ( * ( min ( - v2 7 ) v3 ) 2 ) 1 ) ) ( / ( + 0 ( / ( - ( + ( min v0 98 ) v1 ) 98 ) 16 ) ) 2 ) ),(min (/ (+ (min v0 194) (+ v1 -194)) 32) (min (+ (* (min (+ v2 -7) v3) 2) -1) (/ (/ (+ v1 (+ (min v0 98) -98)) 16) 2))),true,(min (/ (+ (min v0 194) (+ v1 -194)) 32) (min (+ (* (min (+ v2 -7) v3) 2) -1) (/ (/ (+ v1 (+ (min v0 98) -98)) 16) 2))),-1,64,67705,8343,5.024148835000001,Time Limit : 5.02004383,,( min ( / ( - ( + ( min v0 194 ) v1 ) 194 ) 32 ) ( - ( * ( min ( - v2 7 ) v3 ) 2 ) 1 ) ),21.0
3563,( max ( * ( min ( + ( + ( * ( / ( - v0 v1 ) 32 ) 32 ) v1 ) 31 ) v0 ) 2 ) ( + ( * ( + 31 ( min ( + ( * ( / ( - v0 v1 ) 32 ) 32 ) v1 ) ( - v0 31 ) ) ) 2 ) 1 ) ),"(+ (* 2 (min v0 (+ (+ v0 (""%"" (- v1 v0) 32)) 31))) 1)",true,"(+ (* 2 (min v0 (+ (+ v0 (""%"" (- v1 v0) 32)) 31))) 1)",-1,30,33983,5305,5.207958909,Time Limit : 5.206019336,,( + ( * ( min ( + ( + ( * ( / ( - v0 v1 ) 32 ) 32 ) v1 ) 31 ) v0 ) 2 ) 1 ),13.0
3564,( min ( + ( * 0 16 ) v0 ) ( - v1 15 ) ),(min v0 (+ v1 -15)),true,(min v0 (+ v1 -15)),-1,95,100127,12983,5.008373338,Time Limit : 5.003003029,,( min ( - v1 15 ) v0 ),4.0
3565,( min v0 v1 ),(min v0 v1),true,(min v0 v1),-1,2,4,0,0.00015222100000000002,Saturation,,( min v1 v0 ),3.0
3566,( / ( + ( - ( / ( + v0 v1 ) 2 ) ( / ( + ( min v0 8 ) v1 ) 2 ) ) 4 ) 8 ),(/ (max 4 (- (/ (+ v0 v1) 2) (/ v1 2))) 8),true,(/ (max 4 (- (/ (+ v0 v1) 2) (/ v1 2))) 8),-1,77,100205,18172,5.008656083,Time Limit : 5.002080904,,( / ( + ( - ( / ( + v0 v1 ) 2 ) ( / ( + ( min v0 8 ) v1 ) 2 ) ) 4 ) 8 ),5.0
3567,( min ( + ( / v0 8 ) ( * 0 8 ) ) ( / ( - ( + v1 v0 ) 50 ) 8 ) ),(/ (+ v0 (min 0 (+ v1 -50))) 8),true,(/ (+ v0 (min 0 (+ v1 -50))) 8),-1,55,48698,7051,5.01474801,Time Limit : 5.011717031,,( / ( - ( + ( min v1 50 ) v0 ) 50 ) 8 ),19.0
3568,( - ( * ( - ( / ( + v0 v1 ) 2 ) ( / v0 2 ) ) 129 ) v2 ),"(- (* (/ (+ (""%"" v0 2) v1) 2) 129) v2)",true,"(- (* (/ (+ (""%"" v0 2) v1) 2) 129) v2)",-1,185,14348,10878,5.004303282000001,Time Limit : 5.003201257,,( - ( * ( - ( / ( + v1 v0 ) 2 ) ( / v0 2 ) ) 129 ) v2 ),17.0
3569,( + ( + ( / ( + v0 1 ) 2 ) v1 ) 0 ),(+ (/ (+ 1 v0) 2) v1),true,(+ (/ (+ 1 v0) 2) v1),-1,8,45,8,0.001088088,Saturation,,( + ( / ( + v0 1 ) 2 ) v1 ),16.0
3570,( max ( + ( * v0 2 ) 2 ) ( * v0 2 ) ),(+ 2 (+ v0 v0)),true,(+ 2 (+ v0 v0)),-1,24,13944,3499,5.522363115,Time Limit : 5.521607323,,( + ( * v0 2 ) 2 ),27.0
3571,( / ( + ( - ( + ( min v0 64 ) v1 ) 64 ) 78 ) 16 ),(/ (+ v1 (+ 14 (min v0 64))) 16),true,(/ (+ v1 (+ 14 (min v0 64))) 16),-1,85,63306,8355,5.005712788,Time Limit : 5.00195314,,( / ( + ( + ( min v0 64 ) v1 ) 14 ) 16 ),3.0
3572,( - ( * v0 ( + v1 1 ) ) v2 ),(- (+ v0 (* v0 v1)) v2),true,(- (+ v0 (* v0 v1)) v2),-1,11,122,47,0.0038111209999999998,Saturation,,( - ( * ( + v1 1 ) v0 ) v2 ),3.0
3573,( - ( / ( + ( + v0 v1 ) 30 ) 16 ) ( / ( - ( + ( min v0 8 ) v1 ) 8 ) 16 ) ),(- (/ (+ v1 (+ v0 30)) 16) (/ (min v1 (- (+ v0 v1) 8)) 16)),true,(- (/ (+ v1 (+ v0 30)) 16) (/ (min v1 (- (+ v0 v1) 8)) 16)),-1,72,71181,10563,5.006947401,Time Limit : 5.00188819,,( - ( / ( + ( + v0 v1 ) 30 ) 16 ) ( / ( - ( + ( min v0 8 ) v1 ) 8 ) 16 ) ),23.0
3574,( - ( / ( + ( + v0 v1 ) 6 ) 8 ) ( / v1 8 ) ),"(/ (+ 6 (+ v0 (""%"" v1 8))) 8)",true,"(/ (+ 6 (+ v0 (""%"" v1 8))) 8)",-1,120,43396,10235,7.489020256,Time Limit : 7.486179604,,( - ( / ( + ( + v0 v1 ) 6 ) 8 ) ( / v1 8 ) ),13.0
3575,( min ( - ( * v0 2 ) 1 ) ( * v0 2 ) ),(+ v0 (+ v0 -1)),true,(+ v0 (+ v0 -1)),-1,23,11626,3056,5.0967505609999995,Time Limit : 5.09518792,,( - ( * v0 2 ) 1 ),6.0
3576,( + ( / ( - ( / ( + ( + v0 v1 ) 6 ) 8 ) ( / v1 8 ) ) 8 ) 1 ),"(/ (/ (+ (""%"" v1 -8) (+ v0 70)) 8) 8)",true,"(/ (/ (+ (""%"" v1 -8) (+ v0 70)) 8) 8)",-1,126,32888,14461,5.099099891999999,Time Limit : 5.096708435,,( + ( / ( - ( / ( + ( + v0 v1 ) 6 ) 8 ) ( / v1 8 ) ) 8 ) 1 ),8.0
3577,( + ( / ( - v0 v1 ) 32 ) 1 ),(+ (/ (- v0 v1) 32) 1),true,(+ (/ (- v0 v1) 32) 1),-1,5,24,0,0.00045831100000000004,Saturation,,( + ( / ( - v0 v1 ) 32 ) 1 ),3.0
3578,( + 63 ( - ( + v0 v1 ) 64 ) ),(+ v0 (+ v1 -1)),true,(+ v0 (+ v1 -1)),-1,6,55,0,0.000558449,Saturation,,( - ( + v0 v1 ) 1 ),18.0
3579,( <= ( / ( + ( % ( + v0 v1 ) 8 ) 270 ) 8 ) 0 ),0,true,0,-1,25,20407,3924,5.009373879,Time Limit : 5.007292526,,0,12.0
3580,( * ( + ( - v0 v1 ) 1 ) ( + v2 2 ) ),(* (+ (- v0 v1) 1) (+ v2 2)),true,(* (+ (- v0 v1) 1) (+ v2 2)),-1,27,1924,371,0.130032096,Saturation,,( * ( + ( - v0 v1 ) 1 ) ( + v2 2 ) ),7.0
3581,( && ( && ( && ( && 1 ( && ( != v0 v1 ) ( == v0 v1 ) ) ) ( && ( != v0 v1 ) ( == v2 v3 ) ) ) 1 ) 1 ),0,true,0,-1,34,513,2370,0.06783839600000001,Saturation,,0,22.0
3582,( min ( + ( + ( * ( / ( - v0 v1 ) 8 ) 8 ) v1 ) 7 ) v0 ),v0,true,v0,-1,31,20118,6571,5.001612105,Time Limit : 5.000175534,,( min ( + ( + ( * ( / ( - v0 v1 ) 8 ) 8 ) v1 ) 7 ) v0 ),14.0
3583,( - ( * ( / v0 128 ) 2 ) v1 ),(- (* 2 (/ v0 128)) v1),true,(- (* 2 (/ v0 128)) v1),-1,15,65,14,0.002414497,Saturation,,( - ( * ( / v0 128 ) 2 ) v1 ),3.0
3584,( min ( - ( * ( min ( - v0 7 ) v1 ) 2 ) 1 ) ( * ( + 0 ( min ( - v0 7 ) v1 ) ) 2 ) ),(- -1 (* (min (- v0 7) v1) -2)),true,(- -1 (* (min (- v0 7) v1) -2)),-1,24,15162,3814,7.623683944,Time Limit : 7.6226212570000005,,( - ( * ( min ( - v0 7 ) v1 ) 2 ) 1 ),15.0
3585,( + ( + v0 2 ) 0 ),(+ 2 v0),true,(+ 2 v0),-1,5,9,0,0.000338011,Saturation,,( + v0 2 ),12.0
3586,( + ( - v0 8 ) 0 ),(+ -8 v0),true,(+ -8 v0),-1,5,12,0,0.000338281,Saturation,,( - v0 8 ),4.0
3587,( + ( - ( + 8 0 ) 1 ) ( min ( + ( * ( / ( - v0 v1 ) 8 ) 8 ) v1 ) ( - v0 7 ) ) ),v0,true,v0,-1,37,17816,4202,5.173286365,Time Limit : 5.172080186,,( min ( + ( + ( * ( / ( - v0 v1 ) 8 ) 8 ) v1 ) 7 ) v0 ),9.0
3588,( / ( - v0 v1 ) 8 ),(/ (- v0 v1) 8),true,(/ (- v0 v1) 8),-1,3,10,0,0.000226631,Saturation,,( / ( - v0 v1 ) 8 ),5.0
3589,( min ( - v0 127 ) v1 ),(min (+ v0 -127) v1),true,(min (+ v0 -127) v1),-1,86,54749,11793,5.004878216,Time Limit : 5.00187737,,( min ( - v0 127 ) v1 ),2.0
