index,start_expression,end_expression,result,best_expr,class,iterations,egraph_size,rebuilds,total_time,stop_reason,condition,halide_result,halide_time
18400,( != ( / ( + v0 21 ) 17 ) 0 ),1/0,false,(!= (/ (+ v0 21) 17) 0),-1,1,10,0,0.00009846799999999999,Impossible (!= (/ (+ ?a ?x) ?b) ?c) Matched,,false,378.0
18406,( && ( && ( && ( && ( && ( && 1 ( <= ( + ( + ( + ( + ( * v0 500 ) v1 ) v2 ) 0 ) 495 ) ( - ( + v2 ( + ( * v0 500 ) v1 ) ) 4 ) ) ) ( >= ( + ( + ( + ( + ( * v0 500 ) v1 ) v2 ) 3 ) 495 ) ( - ( + v2 ( + ( + ( * v0 500 ) v1 ) 499 ) ) 4 ) ) ) ( <= ( - v3 3 ) ( + -3 v3 ) ) ) ( >= ( + v3 124 ) ( + ( - ( - 4 3 ) 1 ) ( - ( + 125 v3 ) 1 ) ) ) ) ( <= 0 0 ) ) ( >= 6 ( - ( + 7 0 ) 1 ) ) ),1/0,true,0,-1,5,4762,410,0.010301168,Goal 0 Matched,,false,252.0
18410,( == ( - ( * ( + ( / ( + v0 v1 ) 2 ) ( * v2 16 ) ) 2 ) 19 ) ( - ( + ( - ( * ( + ( / ( + v0 v1 ) 2 ) ( * v2 16 ) ) 2 ) 19 ) ( + ( * ( % ( + v0 v1 ) 2 ) 2 ) 70 ) ) 1 ) ),1/0,true,0,-1,3,37,0,0.100804904,Goal 0 Matched,,false,134.0
18412,( != ( + ( * v0 2 ) 30 ) 0 ),1/0,false,(!= (* v0 2) -30),-1,3,37,0,0.000285323,Impossible (!= (* ?a ?b) ?c) Matched,,false,300.0
18416,( == ( - ( * v0 8 ) 32 ) ( - ( + ( - ( * v0 8 ) 32 ) ( + ( * ( min v1 12 ) 8 ) 40 ) ) 1 ) ),1/0,true,0,-1,1,10,0,0.10105719099999999,Goal 0 Matched,,false,115.0
18423,( == ( - v0 5 ) ( - ( + ( - v0 5 ) 4 ) 1 ) ),1/0,true,0,-1,9,827,546,0.009889063000000002,Goal 0 Matched,,false,40.0
18428,( >= ( max ( - -332 ( * v0 32 ) ) ( + ( * v0 32 ) 71 ) ) 0 ),1/0,false,(! (&& (< -11 v0) (< v0 -1))),-1,6,695,113,0.002851159,Impossible (! (&& (< ?a ?x) (< ?x ?b))) Matched,,false,318.0
18434,( == ( * ( / ( min ( + ( + ( * ( / ( + ( - ( - ( * ( min ( + ( * ( / v5 ( + ( / ( * v6 32 ) 13 ) 6 ) ) 49 ) ( * ( / v3 1000 ) 32 ) ) ( + ( * ( / ( - ( + v4 v3 ) 1 ) 1000 ) 32 ) 17 ) ) 64 ) ( * ( / v5 ( + ( / ( * v6 32 ) 13 ) 6 ) ) 3136 ) ) ( * ( * ( / v3 1000 ) 32 ) 64 ) ) 3168 ) 127 ) 127 ) ( * ( / v5 ( + ( / ( * v6 32 ) 13 ) 6 ) ) 3136 ) ) ( * ( * ( / v3 1000 ) 32 ) 64 ) ) ( + ( * ( min ( + ( * ( / v5 ( + ( / ( * v6 32 ) 13 ) 6 ) ) 49 ) ( * ( / v3 1000 ) 32 ) ) ( + ( * ( / ( - ( + v4 v3 ) 1 ) 1000 ) 32 ) 17 ) ) 64 ) 3042 ) ) 2 ) 2 ) ( min ( + ( + ( * ( / ( + ( - ( - ( * ( min ( + ( * ( / v5 ( + ( / ( * v6 32 ) 13 ) 6 ) ) 49 ) ( * ( / v3 1000 ) 32 ) ) ( + ( * ( / ( - ( + v4 v3 ) 1 ) 1000 ) 32 ) 17 ) ) 64 ) ( * ( / v5 ( + ( / ( * v6 32 ) 13 ) 6 ) ) 3136 ) ) ( * ( * ( / v3 1000 ) 32 ) 64 ) ) 3168 ) 127 ) 127 ) ( * ( / v5 ( + ( / ( * v6 32 ) 13 ) 6 ) ) 3136 ) ) ( * ( * ( / v3 1000 ) 32 ) 64 ) ) ( + ( * ( min ( + ( * ( / v5 ( + ( / ( * v6 32 ) 13 ) 6 ) ) 49 ) ( * ( / v3 1000 ) 32 ) ) ( + ( * ( / ( - ( + v4 v3 ) 1 ) 1000 ) 32 ) 17 ) ) 64 ) 3042 ) ) ),1/0,false,"(== 0 (""%"" (max (+ (max (+ -3042 (* 2048 (/ v3 -1000))) (+ (* 3136 (/ v5 (+ (/ (* v6 -32) -13) 6))) (+ -4130 (* 2048 (/ (+ v3 (+ -1 v4)) -1000))))) (* 2048 (/ v3 1000))) (+ (max -3168 (+ (* 3136 (/ v5 (+ (/ (* v6 -32) -13) 6))) (+ (* 2048 (/ (+ v3 (+ -1 v4)) -1000)) (+ -4256 (* 2048 (/ v3 1000)))))) (""%"" (min 3168 (+ (+ (+ (* 2048 (/ v3 -1000)) 4256) (* 2048 (/ (+ v3 (+ -1 v4)) 1000))) (* 3136 (/ (* v5 -1) (+ (/ (* v6 -32) -13) 6))))) 127))) 2))",-1,15,10622,709,3.1412725260000003,Time Limit : 0.100008329,,false,3723.0
18437,( && ( && ( && ( && ( && ( && 1 ( <= ( + 0 ( + ( + ( min ( * v1 24 ) 40 ) ( * v2 8 ) ) v3 ) ) ( + ( + ( min ( * v1 24 ) 40 ) ( * v2 8 ) ) v3 ) ) ) ( >= ( + 3 ( + ( + ( + ( min ( * v1 24 ) 40 ) ( * v2 8 ) ) v3 ) 4 ) ) ( + ( + ( min ( * v1 24 ) 40 ) ( + ( * v2 8 ) 7 ) ) v3 ) ) ) ( <= ( + v4 v5 ) ( + v4 v5 ) ) ) ( >= ( + v4 v5 ) ( + v4 v5 ) ) ) ( <= v6 v6 ) ) ( >= v6 v6 ) ),1/0,true,1,-1,4,2308,165,0.003860042,Goal 1 Matched,,false,1428.0
18439,( <= ( max ( + ( min ( - 194 ( * v0 25 ) ) ( - ( + 0 25 ) 1 ) ) 1 ) ( min ( max ( - 0 ( * v0 25 ) ) 0 ) ( + 25 0 ) ) ) ( min ( max ( - 0 ( * v0 25 ) ) 0 ) ( + 25 0 ) ) ),1/0,false,(! (&& (< v0 8) (< -1 v0))),-1,6,1136,240,0.10977581899999998,Impossible (! (&& (< ?a ?x) (< ?x ?b))) Matched,,false,1618.0
18441,( <= ( max ( / ( + ( % v0 8 ) 23 ) 8 ) ( + ( - ( / ( + ( + ( min ( * v1 8 ) 117 ) v0 ) 15 ) 8 ) ( min ( / ( + ( min ( * v1 8 ) 117 ) v0 ) 8 ) ( + ( / ( + v0 15 ) 8 ) v1 ) ) ) 1 ) ) 1024 ),1/0,false,(<= (min (+ (* 8 v1) (+ v0 -8176)) (+ v0 -8059)) (* 8 (min (/ (+ v0 117) 8) (+ v1 (/ v0 8))))),-1,8,21674,2371,3.2005853220000016,Time Limit : 0.100529973,,false,1506.0
18451,( >= ( - ( + v0 v1 ) 3 ) ( - ( + ( - ( + v0 v1 ) 3 ) 138 ) 1 ) ),1/0,true,0,-1,6,2646,462,0.005760748,Goal 0 Matched,,false,31.0
18458,( != ( / ( + ( * v0 8 ) 144 ) 131 ) 0 ),1/0,false,(!= (/ (+ (* v0 8) 144) 131) 0),-1,1,13,0,0.00010532,Impossible (!= (/ (+ ?a (* ?x ?b)) ?c) ?d) Matched,,false,462.0
18459,( != ( / ( + ( * v0 4 ) 24 ) 19 ) 0 ),1/0,false,(!= (/ (+ (* v0 4) 24) 19) 0),-1,1,13,0,0.000102353,Impossible (!= (/ (+ ?a (* ?x ?b)) ?c) ?d) Matched,,false,426.0
18462,( == 0 ( - ( + 0 ( + ( * ( max ( min ( - ( / ( + ( + v0 v1 ) 499 ) 500 ) v2 ) -2 ) -5 ) 8 ) 40 ) ) 1 ) ),1/0,true,0,-1,4,259,5,0.000983289,Goal 0 Matched,,false,134.0
18469,( < ( - ( + v0 v1 ) 98 ) ( - ( + ( + v0 1 ) v1 ) 101 ) ),1/0,true,0,-1,8,3845,1700,0.015573462,Goal 0 Matched,,false,48.0
18470,( == ( - ( * ( max ( min v0 33 ) 30 ) 2 ) 66 ) ( - ( + ( - ( * ( max ( min v0 33 ) 30 ) 2 ) 66 ) ( + ( * ( max ( min v0 33 ) 30 ) -2 ) 68 ) ) 1 ) ),1/0,true,0,-1,6,1969,537,0.006200258,Goal 0 Matched,,false,117.0
18473,( != ( / ( + v0 266 ) 253 ) 0 ),1/0,false,(!= (/ (+ v0 266) 253) 0),-1,1,10,0,0.00009755400000000001,Impossible (!= (/ (+ ?a ?x) ?b) ?c) Matched,,false,366.0
18474,( >= ( - ( + v0 v1 ) 3 ) ( - ( + ( - ( + v0 v1 ) 3 ) 138 ) 1 ) ),1/0,true,0,-1,6,2646,462,0.0057537230000000005,Goal 0 Matched,,false,46.0
18480,( == ( - ( * ( + ( * v0 4 ) v1 ) 8 ) 5 ) ( - ( + ( - ( * ( + ( * v0 4 ) v1 ) 8 ) 5 ) ( + ( * ( max ( * v0 4 ) 63 ) -8 ) 539 ) ) 1 ) ),1/0,true,0,-1,2,16,0,0.10118717000000002,Goal 0 Matched,,false,146.0
18503,( >= v0 ( - ( + v0 4 ) 1 ) ),1/0,true,0,-1,6,505,112,0.00191315,Goal 0 Matched,,false,31.0
18506,( == ( - v0 2 ) ( - ( + ( - v0 2 ) ( - 11 ( max ( * ( - v1 v2 ) 8 ) 3 ) ) ) 1 ) ),1/0,true,0,-1,4,120,3,0.101513021,Goal 0 Matched,,false,235.0
18507,( != ( / ( + ( * v0 8 ) 354 ) 17 ) 0 ),1/0,false,(!= (/ (+ (* v0 8) 354) 17) 0),-1,1,13,0,0.00010399500000000001,Impossible (!= (/ (+ ?a (* ?x ?b)) ?c) ?d) Matched,,false,451.0
18511,( <= ( max ( + ( min ( min ( min 124 ( min ( / ( - ( + v1 v2 ) 12 ) 16 ) 124 ) ) ( min ( / ( + ( + v1 v2 ) 3 ) 16 ) 124 ) ) ( - ( + ( - ( * v3 8 ) 1 ) 13 ) 1 ) ) 1 ) ( min ( max ( max 0 ( max ( / ( + v2 19 ) 16 ) 0 ) ) ( - ( * v3 8 ) 1 ) ) ( + 13 ( - ( * v3 8 ) 1 ) ) ) ) ( min ( max ( max 0 ( max ( / ( + v2 19 ) 16 ) 0 ) ) ( - ( * v3 8 ) 1 ) ) ( + 13 ( - ( * v3 8 ) 1 ) ) ) ),1/0,false,(<= (min (/ (+ v2 19) -16) (+ (* v3 -8) (min 1 (* v3 8)))) (max (+ -12 (max (* v3 -8) -113)) (/ (+ v2 (+ v1 4)) -16))),-1,8,10871,2259,3.3026218350000005,Time Limit : 0.100020065,,false,2034.0
18513,( == ( * ( / ( max ( min ( + ( * v0 -1000 ) v1 ) 1000 ) 0 ) 4 ) 4 ) ( max ( min ( + ( * v0 -1000 ) v1 ) 1000 ) 0 ) ),1/0,false,"(== 0 (""%"" (max (min (* -1 v1) (* -1000 v0)) (+ -1000 (* -1000 v0))) 4))",-1,13,6610,2588,4.168272015,Time Limit : 0.136531126,,false,571.0
18533,( != ( + ( / v0 500 ) 1 ) 0 ),1/0,false,(!= (+ (/ v0 500) 1) 0),-1,1,12,0,0.00010351699999999999,Impossible (!= (/ (+ ?a ?x) ?b) ?c) Matched,,false,321.0
18534,( >= ( - ( min v0 47 ) 47 ) ( - ( + ( - ( min v0 47 ) 47 ) ( - 52 ( min v0 47 ) ) ) 1 ) ),1/0,true,0,-1,8,10238,3105,0.069196125,Goal 0 Matched,,false,71.0
18539,( < ( + ( * v0 8 ) 6 ) ( - ( min ( max ( * ( + v0 1 ) 8 ) ( + ( * ( / v1 63 ) 8 ) 3 ) ) ( + ( * ( + v0 1 ) 8 ) 3 ) ) 7 ) ),1/0,true,0,-1,7,8814,3262,0.142758875,Goal 0 Matched,,false,165.0
18540,( == 0 ( - ( + 0 ( + ( * ( min v0 -10 ) 2 ) 42 ) ) 1 ) ),1/0,true,0,-1,4,114,5,0.000692162,Goal 0 Matched,,false,61.0
18555,( != ( / ( + v0 215 ) 16 ) 0 ),1/0,false,(!= (/ (+ v0 215) 16) 0),-1,1,10,0,0.00009967,Impossible (!= (/ (+ ?a ?x) ?b) ?c) Matched,,false,349.0
18558,( == 0 ( - ( + 0 ( - 8 ( * ( max ( min v0 2 ) 1 ) 4 ) ) ) 1 ) ),1/0,true,0,-1,4,149,4,0.000769565,Goal 0 Matched,,false,56.0
18567,( == ( * ( / ( * ( min ( * ( min ( + ( * v1 156 ) ( + ( * v2 8 ) ( + ( * ( max ( / ( + v3 50 ) 156 ) 0 ) 156 ) ( * ( / v4 250 ) 32 ) ) ) ) ( + ( * ( / ( + ( + v5 v4 ) 249 ) 250 ) 32 ) 54 ) ) 8 ) ( + ( * v1 1248 ) ( + ( + ( * v2 64 ) ( + ( * ( max ( / ( + v3 50 ) 156 ) 0 ) 1248 ) ( * ( / v4 250 ) 256 ) ) ) 7 ) ) ) -1 ) 4 ) 4 ) ( * ( min ( * ( min ( + ( * v1 156 ) ( + ( * v2 8 ) ( + ( * ( max ( / ( + v3 50 ) 156 ) 0 ) 156 ) ( * ( / v4 250 ) 32 ) ) ) ) ( + ( * ( / ( + ( + v5 v4 ) 249 ) 250 ) 32 ) 54 ) ) 8 ) ( + ( * v1 1248 ) ( + ( + ( * v2 64 ) ( + ( * ( max ( / ( + v3 50 ) 156 ) 0 ) 1248 ) ( * ( / v4 250 ) 256 ) ) ) 7 ) ) ) -1 ) ),1/0,true,1,-1,6,6399,746,0.027431848999999998,Goal 1 Matched,,false,3331.0
18571,( >= ( - ( * v0 2 ) 750 ) ( - ( + ( - ( * v0 2 ) 750 ) 10 ) 1 ) ),1/0,true,0,-1,6,1588,340,0.004078014,Goal 0 Matched,,false,96.0
18572,( != ( / ( + v0 124 ) 125 ) 0 ),1/0,false,(!= (/ (+ v0 124) 125) 0),-1,1,10,0,0.00009815899999999999,Impossible (!= (/ (+ ?a ?x) ?b) ?c) Matched,,false,316.0
18573,( != ( / ( + v0 456 ) 256 ) 0 ),1/0,false,(!= (/ (+ v0 456) 256) 0),-1,1,10,0,0.000095441,Impossible (!= (/ (+ ?a ?x) ?b) ?c) Matched,,false,429.0
18587,( && ( && ( && ( && ( && ( && 1 ( <= ( + ( + ( * 0 16 ) v2 ) 0 ) v2 ) ) ( >= ( + ( + ( * ( / ( min ( - ( / ( + ( + v0 v1 ) 31 ) 32 ) v2 ) 15 ) 16 ) 16 ) v2 ) 15 ) ( min ( / ( + ( + v0 v1 ) 31 ) 32 ) ( + v2 15 ) ) ) ) ( <= ( + ( / v3 250 ) ( % ( / v4 ( + ( / v5 16 ) 1 ) ) ( + v6 1 ) ) ) ( + ( / v3 250 ) ( % ( / v4 ( + ( / v5 16 ) 1 ) ) ( + v6 1 ) ) ) ) ) ( >= ( + ( / v3 250 ) ( % ( / v4 ( + ( / v5 16 ) 1 ) ) ( + v6 1 ) ) ) ( + ( / v3 250 ) ( % ( / v4 ( + ( / v5 16 ) 1 ) ) ( + v6 1 ) ) ) ) ) ( <= v7 v7 ) ) ( >= v7 v7 ) ),1/0,true,1,-1,8,10995,2699,0.264143561,Goal 1 Matched,,false,1465.0
18592,( >= ( - v0 115 ) ( - ( + ( - v0 115 ) 3 ) 1 ) ),1/0,true,0,-1,6,1434,361,0.003961449,Goal 0 Matched,,false,40.0
18597,( != ( / ( + v0 31 ) 32 ) 0 ),1/0,false,(!= (/ (+ v0 31) 32) 0),-1,1,10,0,0.000096994,Impossible (!= (/ (+ ?a ?x) ?b) ?c) Matched,,false,407.0
18600,( == 0 ( - ( + 0 ( - 130 ( max ( * v0 32 ) 98 ) ) ) 1 ) ),1/0,true,0,-1,8,923,156,0.003917932000000001,Goal 0 Matched,,false,74.0
18607,( != ( / ( + ( * v0 64 ) 919 ) 726 ) 0 ),1/0,false,(!= (/ (+ (* v0 64) 919) 726) 0),-1,1,13,0,0.000103329,Impossible (!= (/ (+ ?a (* ?x ?b)) ?c) ?d) Matched,,false,448.0
18610,( >= ( + ( + v0 v1 ) v2 ) ( + ( + ( + ( + ( - v0 1 ) v1 ) v2 ) 2 ) 1 ) ),1/0,true,0,-1,4,502,4,0.00103745,Goal 0 Matched,,false,63.0
18614,( >= 0 ( - ( + 0 ( - 87 ( max ( * ( % v0 2 ) 44 ) 43 ) ) ) 1 ) ),1/0,true,0,-1,8,2689,941,0.014077763,Goal 0 Matched,,false,54.0
18626,( == ( * ( / ( max ( min ( + ( * v1 -252 ) ( + ( * v2 -1000 ) v3 ) ) 252 ) 0 ) 4 ) 4 ) ( max ( min ( + ( * v1 -252 ) ( + ( * v2 -1000 ) v3 ) ) 252 ) 0 ) ),1/0,false,"(== 0 (""%"" (min (max (+ (* 1000 v2) (* -1 v3)) (- -252 (* 252 v1))) (* -252 v1)) 4))",-1,17,8002,1132,3.119018019000001,Time Limit : 0.100440509,,false,973.0
18627,( >= 0 ( - ( + 0 ( + ( + ( * v3 -2 ) ( - ( / ( - ( min ( / ( + ( + v0 v1 ) 64 ) 65 ) ( + ( min ( + ( * v2 2 ) ( + ( / v1 65 ) ( * v3 4 ) ) ) ( + ( + ( / v1 65 ) ( * ( min ( / ( min ( + ( * v3 4 ) 3 ) v4 ) 4 ) v3 ) 4 ) ) 2 ) ) 1 ) ) ( / v1 65 ) ) 2 ) v2 ) ) 1 ) ) 1 ) ),1/0,true,1,-1,6,13502,915,0.162165564,Goal 1 Matched,,false,2322.0
18628,( == ( + v0 v1 ) ( - ( + ( + v0 v1 ) 63 ) 1 ) ),1/0,true,0,-1,8,997,1052,0.012686806,Goal 0 Matched,,false,40.0
18632,( != ( / ( + v0 261 ) 252 ) 0 ),1/0,false,(!= (/ (+ v0 261) 252) 0),-1,1,10,0,0.000097984,Impossible (!= (/ (+ ?a ?x) ?b) ?c) Matched,,false,377.0
18638,( == ( - ( * ( / v0 500 ) 512 ) 305 ) ( - ( + ( - ( * ( / v0 500 ) 512 ) 305 ) ( + ( * v1 8 ) 90 ) ) 1 ) ),1/0,true,0,-1,13,4800,689,0.03953709300000001,Goal 0 Matched,,false,89.0
18653,( == ( * ( / ( max ( min ( + ( * v1 -128 ) ( - v2 ( max ( min ( + v3 v4 ) 1999 ) 0 ) ) ) 128 ) 0 ) 4 ) 4 ) ( max ( min ( + ( * v1 -128 ) ( - v2 ( max ( min ( + v3 v4 ) 1999 ) 0 ) ) ) 128 ) 0 ) ),1/0,false,"(== 0 (""%"" (max (* 128 v1) (min (+ (max (* -1 v4) (+ -1999 v3)) (- v2 v3)) (+ 128 (min (* 128 v1) (+ v2 -128))))) 4))",-1,13,9568,904,3.1229166079999997,Time Limit : 0.100347913,,false,1148.0
18656,( != ( / ( + v0 76 ) 32 ) 0 ),1/0,false,(!= (/ (+ v0 76) 32) 0),-1,1,10,0,0.00010119,Impossible (!= (/ (+ ?a ?x) ?b) ?c) Matched,,false,381.0
18663,( == ( * ( / ( max ( - ( min ( + ( * v1 -1000 ) ( + ( * ( max ( / ( - v2 24 ) 1000 ) 0 ) -1000 ) ( + v2 v3 ) ) ) ( + ( + ( * ( min ( * v4 16 ) 234 ) 4 ) v3 ) 64 ) ) ( + ( * v4 64 ) v3 ) ) 0 ) 4 ) 4 ) ( max ( - ( min ( + ( * v1 -1000 ) ( + ( * ( max ( / ( - v2 24 ) 1000 ) 0 ) -1000 ) ( + v2 v3 ) ) ) ( + ( + ( * ( min ( * v4 16 ) 234 ) 4 ) v3 ) 64 ) ) ( + ( * v4 64 ) v3 ) ) 0 ) ),1/0,false,"(== 0 (""%"" (+ (max (min (+ (- 1000 v2) (min (* 1000 v1) (+ -1000 v2))) (min (+ (+ (* 1000 v1) 64) (+ (* -1 v2) (* 64 v4))) (+ (+ (* -1 v2) 24) (""%"" (+ -24 v2) -1000)))) (+ (* 64 v4) (+ (* 1000 v1) (* -1 v2)))) v2) 4))",-1,12,8723,217,3.1244169160000004,Time Limit : 0.100249355,,false,1942.0
18667,( == 0 ( - ( + 0 ( - 27 ( max ( * v0 14 ) 13 ) ) ) 1 ) ),1/0,true,0,-1,8,919,153,0.0038980410000000005,Goal 0 Matched,,false,56.0
18671,( != ( / ( + v0 29 ) 20 ) 0 ),1/0,false,(!= (/ (+ v0 29) 20) 0),-1,1,10,0,0.00009696100000000001,Impossible (!= (/ (+ ?a ?x) ?b) ?c) Matched,,false,352.0
18674,( >= 0 ( - ( + 0 ( / ( + ( % ( + v0 v1 ) 8 ) 252 ) 32 ) ) 1 ) ),1/0,true,0,-1,5,147,4,0.000880792,Goal 0 Matched,,false,51.0
18685,( >= ( max ( - -616 ( * v0 64 ) ) ( + ( * v0 64 ) 95 ) ) 0 ),1/0,false,(! (&& (< -10 v0) (< v0 0))),-1,6,717,117,0.002870551,Impossible (! (&& (< ?a ?x) (< ?x ?b))) Matched,,false,505.0
18687,( == ( * ( / ( * ( max ( * v0 8 ) -2 ) -1 ) 2 ) 2 ) ( * ( max ( * v0 8 ) -2 ) -1 ) ),1/0,true,1,-1,7,635,470,0.005855563,Goal 1 Matched,,false,998.0
18689,( == ( * ( / ( min ( - ( max ( min ( + ( + ( min ( * ( / ( + ( min ( + ( * v2 -501 ) ( - v3 ( / v1 2 ) ) ) 499 ) 7 ) 127 ) 127 ) 380 ) ( * v2 501 ) ) ( + ( / v1 2 ) 119 ) ) ( min v3 999 ) ) 0 ) ( max ( min ( + ( * v2 501 ) ( + ( / v1 2 ) 119 ) ) ( min v3 1125 ) ) 126 ) ) -128 ) 8 ) 8 ) ( min ( - ( max ( min ( + ( + ( min ( * ( / ( + ( min ( + ( * v2 -501 ) ( - v3 ( / v1 2 ) ) ) 499 ) 7 ) 127 ) 127 ) 380 ) ( * v2 501 ) ) ( + ( / v1 2 ) 119 ) ) ( min v3 999 ) ) 0 ) ( max ( min ( + ( * v2 501 ) ( + ( / v1 2 ) 119 ) ) ( min v3 1125 ) ) 126 ) ) -128 ) ),1/0,false,"(== (""%"" (+ (+ -119 (min (max (+ (/ v1 -2) (* -501 v2)) (- 119 (min v3 1125))) -7)) (min (max 0 (min (+ (/ v1 2) (min (+ (* v2 501) 499) (+ (/ v1 -2) v3))) (+ (+ v3 126) (""%"" (+ (+ (/ v1 2) (* v2 501)) (+ -7 (* v3 -1))) 127)))) (+ (max 7 (min (+ (/ v1 2) (* v2 501)) (min (+ -119 v3) 1006))) -9))) 8) (min (+ (+ (max 7 (min (+ (/ v1 2) (* v2 501)) (min (+ -119 v3) 1006))) -9) (max (min 0 (max (* -1 (min v3 999)) (+ (+ (/ v1 -2) -499) (* -501 v2)))) (+ (min (max (+ (/ v1 -2) (* -501 v2)) (- 119 (min v3 1125))) -7) 9))) (+ (max 0 (min (+ (/ v1 2) (min (+ (* v2 501) 499) (+ (/ v1 -2) v3))) (+ (+ v3 126) (""%"" (+ (+ (/ v1 2) (* v2 501)) (+ -7 (* v3 -1))) 127)))) (max (min 0 (max (* -1 (min v3 999)) (+ (+ (/ v1 -2) -499) (* -501 v2)))) (+ (min (max (+ (/ v1 -2) (* -501 v2)) (- 119 (min v3 1125))) -7) 9)))))",-1,10,15983,1131,3.1433457969999994,Time Limit : 0.100962741,,false,8043.0
18691,( != ( + v0 1 ) 0 ),1/0,false,(!= v0 -1),-1,3,33,0,0.000268245,Impossible (!= ?a ?x) Matched,,false,771.0
18692,( <= ( max 0 ( + ( min ( / ( + ( % ( + ( min ( * v0 125 ) ( - v1 125 ) ) v2 ) 32 ) 188 ) 128 ) ( - ( + 0 3 ) 1 ) ) 1 ) ) 0 ),1/0,true,0,-1,7,4911,1207,0.018535267,Goal 0 Matched,,false,79.0
18697,( != ( + ( / ( * v0 4 ) 5 ) 2 ) 0 ),1/0,false,(! (== (/ (* v0 4) 5) -2)),-1,2,24,0,0.000212421,Impossible (!= (/ (+ ?a (* ?x ?b)) ?c) ?d) Matched,,false,382.0
18703,( != ( / ( + ( * v0 16 ) 87 ) 69 ) 0 ),1/0,false,(!= (/ (+ (* v0 16) 87) 69) 0),-1,1,13,0,0.00010220099999999999,Impossible (!= (/ (+ ?a (* ?x ?b)) ?c) ?d) Matched,,false,452.0
18707,( < ( + ( / ( + ( + ( * v0 125 ) v1 ) v2 ) 8 ) 1 ) ( / ( + ( + ( * v0 125 ) v1 ) ( + v2 1 ) ) 8 ) ),1/0,true,0,-1,8,3770,1296,0.42310437999999995,Goal 0 Matched,,false,102.0
18712,( != ( / ( + ( - v0 v1 ) 146 ) 133 ) 0 ),1/0,false,(!= (/ (+ 146 (- v0 v1)) 133) 0),-1,11,140,56,0.00296934,Saturation,,false,483.0
18714,( && ( && ( && ( && ( && ( && 1 ( <= ( - ( * ( + ( * v3 31 ) v4 ) 8 ) 5 ) ( + -1 ( max ( - ( * ( + ( * v3 31 ) v4 ) 8 ) 6 ) ( - ( * ( + ( * v3 31 ) v4 ) 8 ) 4 ) ) ) ) ) ( >= ( + ( * ( + ( * v3 31 ) v4 ) 8 ) 245 ) ( + ( - ( - 3 1 ) 1 ) ( + ( * ( + ( * v3 31 ) v4 ) 8 ) 244 ) ) ) ) ( <= ( - ( + ( + ( * 0 4 ) v2 ) 0 ) 5 ) ( + -1 ( - v2 4 ) ) ) ) ( >= ( - ( + ( + ( * ( / ( - 994 ( max ( * v1 252 ) 741 ) ) 4 ) 4 ) v2 ) 3 ) 5 ) ( + ( - ( - 3 1 ) 1 ) ( + ( min ( * v0 8 ) ( + ( + ( - ( * ( max ( * v1 63 ) 186 ) -4 ) ( max ( * v1 252 ) 989 ) ) v2 ) 992 ) ) 988 ) ) ) ) ( <= v5 v5 ) ) ( >= v5 v5 ) ),1/0,false,(<= (min (min (+ (+ v2 1981) (* v1 -252)) (+ v2 992)) (+ (+ 989 (* 8 v0)) (max 744 (* v1 252)))) (- (+ (+ v2 990) (min (* v1 -252) -740)) (min (* v1 -252) -744))),-1,7,17892,702,3.573427786999999,Time Limit : 0.109832917,,false,2129.0
18715,( == ( - ( * v0 8 ) 13 ) ( - ( + ( - ( * v0 8 ) 13 ) ( + ( * ( min v1 7 ) 8 ) 21 ) ) 1 ) ),1/0,true,0,-1,1,10,0,0.10106136,Goal 0 Matched,,false,105.0
18716,( == ( * ( / ( * ( min ( * ( / ( + ( min ( * v3 1000 ) ( - v4 1000 ) ) v2 ) 4 ) 4 ) ( + ( * ( / ( + ( min ( * v3 1000 ) ( - v4 1000 ) ) ( + v2 3 ) ) 4 ) 4 ) 6 ) ) -1 ) 4 ) 4 ) ( * ( min ( * ( / ( + ( min ( * v3 1000 ) ( - v4 1000 ) ) v2 ) 4 ) 4 ) ( + ( * ( / ( + ( min ( * v3 1000 ) ( - v4 1000 ) ) ( + v2 3 ) ) 4 ) 4 ) 6 ) ) -1 ) ),1/0,false,"(== (+ (""%"" (min (+ (* 1000 v3) (+ v2 3)) (+ v2 (+ v4 -997))) 4) (min (- (min (+ (* 1000 v3) v2) (+ v4 (+ v2 -1000))) (""%"" (min (+ (* 1000 v3) v2) (+ v4 (+ v2 -1000))) 4)) (- (+ (min (* 1000 v3) (+ v4 -1000)) (+ v2 9)) (""%"" (min (+ (* 1000 v3) (+ v2 3)) (+ v2 (+ v4 -997))) 4)))) (+ (""%"" (min (+ (* 1000 v3) (+ v2 3)) (+ v2 (+ v4 -997))) 4) (min (- (min (+ (* 1000 v3) v2) (+ v4 (+ v2 -1000))) (""%"" (min (+ (* 1000 v3) v2) (+ v4 (+ v2 -1000))) 4)) (- (min (+ (* 1000 v3) (+ v2 7)) (+ (+ v2 -1000) (+ v4 7))) (""%"" (min (+ (* 1000 v3) (+ v2 7)) (+ (+ v2 -1000) (+ v4 7))) 4)))))",-1,12,16212,383,3.132793499000001,Time Limit : 0.100080202,,false,1899.0
18717,( != ( / ( + ( * v0 8 ) 378 ) 36 ) 0 ),1/0,false,(!= (/ (+ (* v0 8) 378) 36) 0),-1,1,13,0,0.000105528,Impossible (!= (/ (+ ?a (* ?x ?b)) ?c) ?d) Matched,,false,438.0
